experiment,seed,scale,image_id,target_index,center_error_sq,center_error_l2,size_error_l1,size_error_relative,matched_iou,label_correct
shared_e2e,43,large,3335,5,0.003973179962486029,0.06303316354751587,0.11569555103778839,0.4211505651473999,0.502996563911438,1
shared_e2e,43,medium,3335,6,0.0003732942568603903,0.01932082511484623,0.1033627912402153,0.5017614364624023,0.6478303670883179,1
shared_e2e,43,large,3335,1,0.0006271956372074783,0.025043874979019165,0.09027040004730225,0.4082520306110382,0.6174094676971436,0
shared_e2e,43,medium,3335,0,4.317183993407525e-06,0.0020777834579348564,0.011755451560020447,0.04638352990150452,0.9480370283126831,1
shared_e2e,43,large,3335,4,6.263511022552848e-05,0.007914234884083271,0.11280190944671631,0.3212464153766632,0.7507109045982361,1
shared_e2e,43,large,3335,3,0.00019438349409028888,0.01394214853644371,0.03069165349006653,0.04867256060242653,0.9192659854888916,1
shared_e2e,43,medium,3335,2,0.006231863051652908,0.07894214987754822,0.043080925941467285,0.3669467270374298,0.06314465403556824,0
shared_e2e,43,large,5065,0,1.2557903573906515e-05,0.0035437133628875017,0.026819348335266113,0.032658789306879044,0.9627670645713806,1
shared_e2e,43,large,5253,0,0.00016713292279746383,0.012927989475429058,0.00838172435760498,0.009847776964306831,0.9567294120788574,0
shared_e2e,43,medium,4281,1,0.0005062089185230434,0.0224990863353014,0.14010486006736755,0.7296316027641296,0.45969367027282715,1
shared_e2e,43,large,4281,0,0.0006932555697858334,0.02632974646985531,0.05686920881271362,0.10652082413434982,0.8672835826873779,0
shared_e2e,43,large,1758,1,0.0010312509257346392,0.03211309760808945,0.05879086256027222,0.10567382723093033,0.8582888245582581,1
shared_e2e,43,large,1758,0,0.008869864046573639,0.09417995810508728,0.051129937171936035,0.25563114881515503,0.28261199593544006,0
shared_e2e,43,large,756,0,0.00011419025395298377,0.010685984045267105,0.002706289291381836,0.00360990222543478,0.9645258188247681,0
shared_e2e,43,large,6295,1,0.0007366844220086932,0.027141930535435677,0.030110418796539307,0.16330567002296448,0.7246767282485962,0
shared_e2e,43,large,6295,0,0.0006920332671143115,0.026306524872779846,0.03969216346740723,0.15298278629779816,0.7670132517814636,0
shared_e2e,43,large,6295,2,0.0003257283824495971,0.01804794743657112,0.05552220344543457,0.20539456605911255,0.8072131872177124,0
shared_e2e,43,large,9072,0,0.0049661509692668915,0.07047092169523239,0.19886231422424316,0.3824050724506378,0.6551214456558228,1
shared_e2e,43,medium,9032,0,0.0034319411497563124,0.05858277156949043,0.16001386940479279,1.8437373638153076,0.27643540501594543,0
shared_e2e,43,large,9032,1,0.0002548919292166829,0.015965335071086884,0.014163434505462646,0.03826925903558731,0.8984145522117615,0
shared_e2e,43,large,9032,2,7.575494237244129e-06,0.00275236158631742,0.039017707109451294,0.11370129883289337,0.8889574408531189,0
shared_e2e,43,large,4168,0,0.0025164238177239895,0.05016396939754486,0.05417601764202118,0.16916614770889282,0.6316137909889221,0
shared_e2e,43,large,4168,1,0.009757415391504765,0.09877963364124298,0.08072397112846375,0.21766328811645508,0.2333681732416153,1
shared_e2e,43,large,7691,0,0.00026658570277504623,0.016327451914548874,0.04003056883811951,0.07544557750225067,0.9065995812416077,1
shared_e2e,43,large,140,1,0.0037113698199391365,0.06092101335525513,0.11731293797492981,0.2597304880619049,0.7227161526679993,0
shared_e2e,43,large,140,0,0.0029919445514678955,0.05469867214560509,0.15557917952537537,0.43993014097213745,0.596752941608429,0
shared_e2e,43,medium,6855,2,5.427457654150203e-05,0.007367128040641546,0.01220346987247467,0.08722534775733948,0.8355449438095093,1
shared_e2e,43,large,6855,0,0.00028425082564353943,0.016859740018844604,0.03798288106918335,0.05001097545027733,0.9344404935836792,0
shared_e2e,43,medium,6855,1,8.201149466913193e-05,0.009056019596755505,0.02387348562479019,0.18884551525115967,0.798630952835083,1
shared_e2e,43,large,2063,6,0.0028869928792119026,0.05373074486851692,0.009305402636528015,0.043494150042533875,0.6022489666938782,1
shared_e2e,43,large,2063,5,0.00046929719974286854,0.02166326902806759,0.05305352807044983,0.1329999566078186,0.8577646613121033,0
shared_e2e,43,large,2063,0,0.0020178232807666063,0.0449201874434948,0.02990218997001648,0.06361009925603867,0.8234187960624695,0
shared_e2e,43,medium,2063,3,0.0017322414787486196,0.04162020608782768,0.03214968740940094,0.21862690150737762,0.4601766765117645,1
shared_e2e,43,large,2063,4,0.0016496924217790365,0.04061640426516533,0.009759917855262756,0.032025933265686035,0.7850399613380432,1
shared_e2e,43,medium,2063,1,0.00019941636128351092,0.014121485874056816,0.013234630227088928,0.10332581400871277,0.7721799612045288,1
shared_e2e,43,medium,2063,2,0.0018297951901331544,0.04277610406279564,0.02416188269853592,0.21394261717796326,0.3905552327632904,1
shared_e2e,43,large,9776,0,0.000983554171398282,0.031361665576696396,0.05128037929534912,0.18941771984100342,0.7925816178321838,1
shared_e2e,43,large,9776,1,0.031721748411655426,0.17810600996017456,0.045103371143341064,0.09195515513420105,0.4605133831501007,1
shared_e2e,43,large,9776,2,0.000201221919269301,0.014185271225869656,0.007776081562042236,0.026713717728853226,0.873419463634491,1
shared_e2e,43,large,2129,0,0.0006674709729850292,0.025835460051894188,0.05838087201118469,0.2871628999710083,0.677581250667572,0
shared_e2e,43,large,2129,2,0.004619311541318893,0.06796551495790482,0.043311625719070435,0.17184144258499146,0.5652816891670227,0
shared_e2e,43,large,2129,3,0.0005538740660995245,0.02353452891111374,0.033090680837631226,0.0735873281955719,0.8958378434181213,0
shared_e2e,43,large,2129,1,0.00036892754724249244,0.019207486882805824,0.008000552654266357,0.02685859054327011,0.8175129294395447,0
shared_e2e,43,large,6348,1,0.00011313943105051294,0.010636702179908752,0.033173561096191406,0.0580318383872509,0.9390784502029419,0
shared_e2e,43,medium,6348,0,9.00275117601268e-05,0.009488282725214958,0.014773428440093994,0.05625975877046585,0.9020771980285645,0
shared_e2e,43,small,2940,3,9.99246276478516e-06,0.003161085769534111,0.01887139305472374,0.29898327589035034,0.7157779335975647,0
shared_e2e,43,small,2940,1,6.602312350878492e-05,0.008125461637973785,0.013139091432094574,0.1656697690486908,0.6888520121574402,0
shared_e2e,43,small,2940,2,0.0008157078409567475,0.02856059931218624,0.03259681165218353,0.6057734489440918,0.3902217149734497,0
shared_e2e,43,large,2940,0,9.765065624378622e-05,0.009881834499537945,0.003832697868347168,0.012170721776783466,0.930077314376831,0
shared_e2e,43,large,2940,6,5.846920430485625e-06,0.002418040530756116,0.031220287084579468,0.05459633469581604,0.9480310678482056,1
shared_e2e,43,medium,2940,5,2.115569714078447e-06,0.0014544997829943895,0.004888944327831268,0.039813846349716187,0.961470901966095,0
shared_e2e,43,medium,2940,4,1.1630871995294001e-05,0.0034104064106941223,0.01029105857014656,0.17010030150413513,0.8336206674575806,0
shared_e2e,43,large,4100,0,0.002534699160605669,0.05034579709172249,0.08637446165084839,0.25079840421676636,0.708570122718811,0
shared_e2e,43,large,2953,1,0.00012639682972803712,0.011242634616792202,0.026053041219711304,0.11177898198366165,0.8765034675598145,0
shared_e2e,43,large,2953,3,0.00047952187014743686,0.02189798839390278,0.01548147201538086,0.03415663540363312,0.8790861964225769,0
shared_e2e,43,medium,2953,4,3.0767652788199484e-05,0.005546859931200743,0.033285126090049744,0.2063460350036621,0.8132516145706177,0
shared_e2e,43,large,2953,2,0.00030308461282402277,0.017409324645996094,0.05145375430583954,0.18795618414878845,0.8134318590164185,0
shared_e2e,43,large,2953,0,0.0007986219716258347,0.028259901329874992,0.03779785335063934,0.16038408875465393,0.7864165306091309,0
shared_e2e,43,medium,8933,2,0.002746293321251869,0.052405089139938354,0.05980527400970459,0.46400660276412964,0.3731798529624939,0
shared_e2e,43,large,8933,0,0.0018506095511838794,0.04301870986819267,0.15243849158287048,0.4557400047779083,0.6738614439964294,0
shared_e2e,43,medium,8933,1,2.402221980446484e-06,0.0015499102883040905,0.20679114758968353,1.886336326599121,0.26848500967025757,0
shared_e2e,43,large,763,0,0.0002215301210526377,0.014883887954056263,0.014389663934707642,0.04265729337930679,0.9308534264564514,0
shared_e2e,43,medium,754,2,0.0010044147493317723,0.0316925048828125,0.08910433202981949,0.7787027359008789,0.3326568007469177,0
shared_e2e,43,small,754,1,7.477644976461306e-05,0.008647337555885315,0.030876949429512024,0.5096229314804077,0.637169599533081,0
shared_e2e,43,small,754,3,0.000535361934453249,0.023137889802455902,0.0008070357143878937,0.012020250782370567,0.395969033241272,1
shared_e2e,43,medium,754,0,0.00040493576670996845,0.020123016089200974,0.04717575013637543,0.16099552810192108,0.8278595209121704,0
shared_e2e,43,large,9942,0,0.00024167730589397252,0.015545973554253578,0.09956401586532593,0.22596897184848785,0.7819289565086365,1
shared_e2e,43,large,9942,2,3.936814027838409e-05,0.006274403538554907,0.01016727089881897,0.020106103271245956,0.9711031317710876,1
shared_e2e,43,large,9942,1,2.151723856513854e-05,0.004638667684048414,0.0012531876564025879,0.0015610370319336653,0.9843674898147583,1
shared_e2e,43,large,2567,0,0.0003175642341375351,0.0178203321993351,0.03161364793777466,0.043293289840221405,0.9348954558372498,0
shared_e2e,43,large,9869,0,5.302915087668225e-05,0.007282111793756485,0.019575119018554688,0.02566385641694069,0.9693899750709534,1
shared_e2e,43,large,5579,1,0.0021455087698996067,0.046319637447595596,0.023208558559417725,0.06754586100578308,0.7112088203430176,0
shared_e2e,43,large,5579,0,1.7601176296011545e-05,0.004195375367999077,0.009610533714294434,0.04159671813249588,0.9510169625282288,0
shared_e2e,43,large,4464,1,2.6600609999150038e-05,0.005157577805221081,0.010235875844955444,0.031404681503772736,0.9599635004997253,1
shared_e2e,43,large,4464,0,7.739434295217507e-06,0.002781983930617571,0.00664810836315155,0.027084078639745712,0.9672784209251404,0
shared_e2e,43,medium,4464,2,3.4607101042638533e-06,0.0018602984491735697,0.05039692670106888,0.5237168073654175,0.5442684292793274,0
shared_e2e,43,medium,4020,1,1.3745121577812824e-05,0.0037074412684887648,0.02241554856300354,0.4117355942726135,0.6793979406356812,1
shared_e2e,43,large,4020,0,4.482186704990454e-05,0.006694913376122713,0.032125324010849,0.12915438413619995,0.8833386898040771,1
shared_e2e,43,large,4020,2,9.555812994221924e-07,0.0009775384096428752,0.009840980172157288,0.03944234177470207,0.9618899822235107,0
shared_e2e,43,large,3116,0,0.002746555022895336,0.052407585084438324,0.002664923667907715,0.003293165471404791,0.8297821283340454,0
shared_e2e,43,large,865,4,0.00046699761878699064,0.02161012776196003,0.048753201961517334,0.18655261397361755,0.7919764518737793,1
shared_e2e,43,small,865,6,0.0002983416779898107,0.017272569239139557,0.018212037160992622,0.5584601163864136,0.21305982768535614,0
shared_e2e,43,large,865,7,0.00024885093444027007,0.015775009989738464,0.035702139139175415,0.07779999077320099,0.8894147872924805,1
shared_e2e,43,large,865,0,6.519040471175686e-05,0.008074057288467884,0.026063308119773865,0.11492598056793213,0.8798133730888367,0
shared_e2e,43,medium,865,2,0.00011803496454376727,0.010864390060305595,0.017091363668441772,0.08198718726634979,0.8508695960044861,1
shared_e2e,43,medium,865,1,2.5792644009925425e-05,0.0050786458887159824,0.051284901797771454,0.3275091052055359,0.7216228246688843,1
shared_e2e,43,large,865,8,0.0013722876319661736,0.037044402211904526,0.08980153501033783,0.21083395183086395,0.8194712400436401,1
shared_e2e,43,medium,865,5,0.0001238564873347059,0.01112908311188221,0.02094148099422455,0.145426943898201,0.8163914680480957,0
shared_e2e,43,medium,865,3,0.0001845681545091793,0.013585586100816727,0.034075990319252014,0.16072410345077515,0.8576500415802002,1
shared_e2e,43,small,2845,3,7.185163849499077e-05,0.008476534858345985,0.0850151926279068,1.9527357816696167,0.2567070722579956,0
shared_e2e,43,small,2845,5,3.143312642350793e-05,0.005606525111943483,0.09131798893213272,2.184046983718872,0.22958141565322876,0
shared_e2e,43,small,2845,4,0.0002244897186756134,0.01498298067599535,0.11027511209249496,2.5544514656066895,0.2099788784980774,0
shared_e2e,43,medium,2845,2,0.0002593429817352444,0.01610413007438183,0.013033419847488403,0.17445409297943115,0.5895247459411621,0
shared_e2e,43,large,2845,1,6.31007642368786e-05,0.007943598553538322,0.026977717876434326,0.10920491814613342,0.888163149356842,0
shared_e2e,43,small,2845,0,0.00012257180060259998,0.011071215383708477,0.047542184591293335,0.8749334216117859,0.46585074067115784,0
shared_e2e,43,large,9537,1,0.0010376869468018413,0.03221314772963524,0.015101432800292969,0.02487001195549965,0.8808813691139221,1
shared_e2e,43,small,9537,0,0.01869019865989685,0.13671210408210754,0.061947520822286606,0.6264435648918152,0.0,1
shared_e2e,43,large,5146,8,3.371742650415399e-06,0.0018362305127084255,0.008565619587898254,0.056976068764925,0.9421859979629517,1
shared_e2e,43,large,5146,9,0.00024413582286797464,0.015624846331775188,0.05001574754714966,0.07153664529323578,0.9129989743232727,1
shared_e2e,43,large,5146,1,0.00020137567480560392,0.014190689660608768,0.051848530769348145,0.2760452926158905,0.7059803009033203,0
shared_e2e,43,large,5146,4,0.000689093372784555,0.02625058777630329,0.07343588769435883,0.28945231437683105,0.7108228206634521,0
shared_e2e,43,large,5146,5,0.00017035249038599432,0.013051914982497692,0.020884141325950623,0.10043969005346298,0.8639391660690308,1
shared_e2e,43,large,5146,6,3.4430689993314445e-05,0.00586776714771986,0.0310056209564209,0.053538978099823,0.9361907243728638,1
shared_e2e,43,large,5146,3,0.00018841022392734885,0.013726260513067245,0.09082923829555511,0.49384987354278564,0.6590771079063416,0
shared_e2e,43,large,5146,0,0.00020722512272186577,0.014395316131412983,0.018438369035720825,0.046121545135974884,0.8528069853782654,0
shared_e2e,43,large,5146,2,8.667186193633825e-05,0.009309772402048111,0.03838707506656647,0.18960288166999817,0.8194150924682617,0
shared_e2e,43,large,5146,7,0.00012700246588792652,0.011269536800682545,0.03452505171298981,0.12774129211902618,0.8769088387489319,1
shared_e2e,43,small,4585,7,2.2899701434653252e-05,0.004785363096743822,0.0625268816947937,1.1975126266479492,0.42035865783691406,0
shared_e2e,43,medium,4585,2,0.0003665382682811469,0.019145188853144646,0.019430190324783325,0.14212921261787415,0.6989216804504395,0
shared_e2e,43,medium,4585,5,8.888691081665456e-05,0.009427985176444054,0.012927539646625519,0.14618735015392303,0.7384594082832336,0
shared_e2e,43,medium,4585,11,3.514253330649808e-05,0.005928113590925932,0.01350778341293335,0.19456180930137634,0.7489535808563232,0
shared_e2e,43,medium,4585,1,0.00011612001981120557,0.010775899514555931,0.037928201258182526,0.28135162591934204,0.734208881855011,0
shared_e2e,43,small,4585,9,0.00035641342401504517,0.018878914415836334,0.007686406373977661,0.10008431226015091,0.3567374050617218,0
shared_e2e,43,small,4585,12,0.0005304872174747288,0.023032307624816895,0.03437139838933945,0.6828127503395081,0.3251989781856537,0
shared_e2e,43,small,4585,10,0.004792674444615841,0.0692291408777237,0.058527618646621704,1.0439379215240479,0.025726044550538063,0
shared_e2e,43,small,4585,6,0.0005643024342134595,0.02375505119562149,0.016644492745399475,0.27798423171043396,0.3708229064941406,0
shared_e2e,43,medium,4585,0,3.0035504096304066e-05,0.005480465479195118,0.013323113322257996,0.06778156757354736,0.886496901512146,0
shared_e2e,43,medium,4585,4,0.00022836262360215187,0.015111671760678291,0.009163379669189453,0.06330384314060211,0.7018023729324341,0
shared_e2e,43,medium,4585,3,0.001068413956090808,0.03268660232424736,0.1102171242237091,1.0844800472259521,0.39803287386894226,0
shared_e2e,43,small,4585,8,0.002843645168468356,0.0533258393406868,0.030182402580976486,0.42789679765701294,0.0,0
shared_e2e,43,medium,5239,2,0.0001759278675308451,0.013263780623674393,0.018505915999412537,0.29609453678131104,0.6546360850334167,1
shared_e2e,43,small,5239,3,0.0010875952430069447,0.032978709787130356,0.06854109466075897,1.2902873754501343,0.35968664288520813,1
shared_e2e,43,medium,5239,1,0.03250010684132576,0.18027785420417786,0.24875769019126892,2.074388027191162,0.1149434968829155,1
shared_e2e,43,large,5239,0,0.0006499047740362585,0.025493230670690536,0.015474021434783936,0.03436640650033951,0.842546820640564,1
shared_e2e,43,large,3145,0,0.00010371590906288475,0.010184100829064846,0.10942703485488892,0.15992021560668945,0.8571896553039551,1
shared_e2e,43,large,3145,1,0.00017051193572115153,0.013058021664619446,0.013701707124710083,0.035048842430114746,0.9328026175498962,1
