experiment,seed,checkpoint_epoch,image_id,scale,query_index,target_index,target_area_pixels,center_error_x,center_error_y,center_error_l1,covariance_error_l1,predicted_var_x,predicted_var_y,target_var_x,target_var_y,off_diagonal_abs,valid_attention_mass
baseline,44,7,8292,small,181,5,47.999935150146484,0.0036022067070007324,0.052710503339767456,0.05631271004676819,0.004278967157006264,0.0009519594605080783,0.002937350422143936,2.133329508069437e-05,2.1333316908567213e-05,0.00021616194862872362,0.9278045892715454
baseline,44,7,8292,medium,226,0,1165.6002197265625,0.02190983295440674,0.03316536545753479,0.05507519841194153,0.007110630627721548,0.0015811172779649496,0.004431320354342461,0.00047125350101850927,0.0005694815772585571,0.0010694641387090087,0.9189265966415405
baseline,44,7,8292,small,271,2,464.0001220703125,0.01276928186416626,0.04188758134841919,0.05465686321258545,0.007349844090640545,0.0009728292352519929,0.0050435615703463554,0.00017941350233741105,0.0002370369475102052,0.0008749518892727792,0.9271611571311951
baseline,44,7,8292,small,291,4,83.19999694824219,0.02675659954547882,0.010144680738449097,0.03690128028392792,0.006163414567708969,0.0015418537659570575,0.004074813332408667,3.605331585276872e-05,3.792593997786753e-05,0.00031036316067911685,0.8903038501739502
baseline,44,7,8338,large,253,0,35103.2265625,0.030176222324371338,0.16605617105960846,0.1962323933839798,0.09265279769897461,0.006887417286634445,0.042169902473688126,0.07084032893180847,0.017119556665420532,0.001824773964472115,0.8100626468658447
baseline,44,7,6949,large,242,0,106319.9921875,0.10260918736457825,0.030354082584381104,0.13296326994895935,0.09148966521024704,0.006351593881845474,0.022592902183532715,0.06541632115840912,0.04328653961420059,0.005865648854523897,0.8687688708305359
baseline,44,7,7154,large,59,0,60730.67578125,0.0029340386390686035,0.04588961601257324,0.048823654651641846,0.06887340545654297,0.004943998996168375,0.015650523826479912,0.009810439310967922,0.07426133751869202,0.0026980785187333822,0.8750889301300049
baseline,44,7,5940,large,118,1,34048.0,0.014672726392745972,0.05504941940307617,0.06972214579582214,0.031731195747852325,0.0014680278254672885,0.006468910723924637,0.007701333146542311,0.029893143102526665,0.0010368279181420803,0.8751782178878784
baseline,44,7,5940,large,185,2,18687.998046875,0.03656169772148132,0.03587698936462402,0.07243868708610535,0.012063354253768921,0.0019496603636071086,0.006424657069146633,0.005461332853883505,0.012699343264102936,0.0011384981917217374,0.9292477965354919
baseline,44,7,5940,large,193,5,22047.99609375,0.019076168537139893,0.0652461051940918,0.08432227373123169,0.02554202638566494,0.0029339666943997145,0.007194200996309519,0.0036053319927304983,0.02677609771490097,0.0026443819515407085,0.9036266803741455
baseline,44,7,5940,large,208,4,28435.0,0.04456895589828491,0.025778651237487793,0.0703476071357727,0.03289387747645378,0.0013321269070729613,0.005730899516493082,0.004880333319306374,0.03290116786956787,0.0010877016466110945,0.8510136604309082
baseline,44,7,5940,large,240,3,34163.99609375,0.02386319637298584,0.05388122797012329,0.07774442434310913,0.03163784742355347,0.0012932898243889213,0.00994103029370308,0.007105333264917135,0.03262174874544144,0.0015725422417744994,0.8892464637756348
baseline,44,7,5940,large,244,0,47429.99609375,0.004576638340950012,0.07797786593437195,0.08255450427532196,0.05449039116501808,0.0016141076339408755,0.012559153139591217,0.007803000044077635,0.05725308880209923,0.0018037817208096385,0.8625565767288208
baseline,44,7,851,large,37,1,34375.8671875,0.023256152868270874,0.06576082110404968,0.08901697397232056,0.0381971076130867,0.0014252511318773031,0.012156796641647816,0.005525396671146154,0.04224534332752228,0.002004207344725728,0.9221333861351013
baseline,44,7,851,large,251,0,54493.5703125,0.021682143211364746,0.013031601905822754,0.0347137451171875,0.04188207909464836,0.002238278044387698,0.006214561406522989,0.029883161187171936,0.019629038870334625,0.00041135851643048227,0.930467963218689
baseline,44,7,2047,medium,207,0,3357.441650390625,0.04697000980377197,0.07926532626152039,0.12623533606529236,0.004310275427997112,0.0023219615686684847,0.0034200868103653193,0.0024653340224176645,0.0009031837689690292,0.0008250000537373126,0.9409582614898682
baseline,44,7,6404,medium,39,0,1637.9998779296875,0.009500503540039062,0.022197306156158447,0.03169780969619751,0.004235765431076288,0.0028205697890371084,0.0026904898695647717,0.0014355474850162864,0.0005069997860118747,0.0003336265217512846,0.934712290763855
baseline,44,7,7536,large,29,1,76635.0078125,0.15341562032699585,0.09291517734527588,0.24633079767227173,0.04811602085828781,0.00871608778834343,0.021044328808784485,0.05148301273584366,0.022533338516950607,0.001930042402818799,0.803748369216919
baseline,44,7,7536,large,293,0,49151.99609375,0.015908896923065186,0.05038970708847046,0.06629860401153564,0.03729596734046936,0.0027711906004697084,0.0052074552513659,0.02184533141553402,0.021845337003469467,0.0007919727358967066,0.9046319127082825
baseline,44,7,8252,large,94,0,52700.00390625,0.05195218324661255,0.03800100088119507,0.08995318412780762,0.05714872479438782,0.007714062929153442,0.011542052961885929,0.060208335518836975,0.009111705236136913,0.0011120515409857035,0.8847671151161194
baseline,44,7,1206,large,39,1,10709.4833984375,0.017455875873565674,0.05929285287857056,0.07674872875213623,0.016695508733391762,0.001382450689561665,0.00681212218478322,0.0011050703469663858,0.020501336082816124,0.0013644566060975194,0.9074547290802002
baseline,44,7,1206,large,107,0,39797.8203125,0.0011475682258605957,0.01622912287712097,0.017376691102981567,0.04488930106163025,0.0018862942233681679,0.011956831440329552,0.0063652037642896175,0.049152009189128876,0.0016076075844466686,0.8853708505630493
baseline,44,7,4121,large,54,1,19328.0,0.00532376766204834,0.011859774589538574,0.017183542251586914,0.018034450709819794,0.0008885539718903601,0.0054998137056827545,0.005461335182189941,0.017238378524780273,0.0008615528349764645,0.907484769821167
baseline,44,7,4121,large,163,0,9899.9990234375,0.00567840039730072,0.00910419225692749,0.01478259265422821,0.008285904303193092,0.0008719688630662858,0.0037453959230333567,0.0027000000700354576,0.009148036129772663,0.0005276165902614594,0.9321084022521973
baseline,44,7,4121,medium,210,2,4992.0,0.0033141374588012695,0.029715299606323242,0.03302943706512451,0.012808338738977909,0.0012437603436410427,0.012653051875531673,0.0013653337955474854,0.004599723499268293,0.0023167182225733995,0.9102258682250977
baseline,44,7,4857,small,0,5,1008.0008544921875,0.007238149642944336,0.026784226298332214,0.03402237594127655,0.001618835492990911,0.0007824312197044492,0.0013327243505045772,0.00019200029782950878,0.0010453335708007216,0.00037050689570605755,0.9224438667297363
baseline,44,7,4857,large,13,13,30176.001953125,0.0061942338943481445,0.0551760196685791,0.061370253562927246,0.023907525464892387,0.005612304899841547,0.007684127427637577,0.011285331100225449,0.015938375145196915,0.0049901255406439304,0.8650150299072266
baseline,44,7,4857,small,16,4,611.999267578125,0.008025407791137695,0.004902571439743042,0.012927979230880737,0.005759275518357754,0.0012926595518365502,0.004525844939053059,0.00010799973097164184,0.0006850371137261391,0.00036690389970317483,0.9331917762756348
baseline,44,7,4857,medium,35,8,3280.0,0.017711162567138672,0.002228349447250366,0.019939512014389038,0.003290500957518816,0.001244570012204349,0.002952579641714692,0.002241332782432437,0.0009481484885327518,0.00014465356071013957,0.8198397159576416
baseline,44,7,4857,medium,81,2,1279.9989013671875,0.005851328372955322,0.013127803802490234,0.018979132175445557,0.0038024340756237507,0.001100768567994237,0.0038668042980134487,0.00013333308743312955,0.002427260158583522,0.0006977271987125278,0.9281007647514343
baseline,44,7,4857,large,84,0,38994.00390625,0.03720903396606445,0.09910568594932556,0.13631471991539001,0.04944062978029251,0.0015791520709171891,0.007934925146400928,0.005985334049910307,0.05018134415149689,0.0013940129429101944,0.8832144141197205
baseline,44,7,4857,large,105,12,33110.00390625,0.0243874192237854,0.018807053565979004,0.043194472789764404,0.029191896319389343,0.0015029764035716653,0.005299497861415148,0.007905335165560246,0.027392592281103134,0.00034822107409127057,0.7973805665969849
baseline,44,7,4857,large,111,11,32779.99609375,0.004924893379211426,0.014368236064910889,0.019293129444122314,0.03214550018310547,0.0016299240523949265,0.004308032337576151,0.007400332018733025,0.028681479394435883,0.001000822870992124,0.9067108631134033
baseline,44,7,4857,large,123,6,38934.0,0.02028784155845642,0.08453339338302612,0.10482123494148254,0.029455391690135002,0.0020238657016307116,0.004163733683526516,0.01414533331990242,0.021168000996112823,0.00016482827777508646,0.86278235912323
baseline,44,7,4857,medium,132,9,2559.999755859375,0.008834123611450195,0.0028695762157440186,0.011703699827194214,0.0017336290329694748,0.001037612440995872,0.002085974207147956,0.001365332631394267,0.0009481484885327518,0.00013404156197793782,0.8901076316833496
baseline,44,7,4857,medium,195,7,5306.99951171875,0.05105483531951904,0.02869167923927307,0.07974651455879211,0.0034887753427028656,0.001677952241152525,0.003445192938670516,0.0025229989551007748,0.002205037511885166,0.000701786600984633,0.8860616087913513
baseline,44,7,4857,small,202,10,764.9993896484375,0.01425933837890625,0.01744726300239563,0.03170660138130188,0.0010105266701430082,0.00037726995651610196,0.000971362111158669,7.499985804315656e-05,0.0015413339715451002,6.914231198607013e-05,0.7979753613471985
baseline,44,7,4857,small,222,3,797.9998168945312,0.0024756789207458496,0.01588726043701172,0.01836293935775757,0.006749659311026335,0.0010478246258571744,0.00534278666600585,0.00012033325037918985,0.0010453335708007216,0.000762357609346509,0.8862309455871582
baseline,44,7,4857,large,232,1,39664.01171875,0.026642337441444397,0.02741903066635132,0.054061368107795715,0.04168930649757385,0.0014113931683823466,0.008869352750480175,0.007301335223019123,0.04256238788366318,0.0010531662264838815,0.8842282891273499
baseline,44,7,4857,medium,267,14,8262.0009765625,0.0027573667466640472,0.07059019804000854,0.07334756851196289,0.01782342419028282,0.0038936822675168514,0.008251497521996498,0.0008670000825077295,0.015552002936601639,0.0037481177132576704,0.7695087194442749
baseline,44,7,3759,large,123,1,18252.00390625,0.01390799880027771,0.044207751750946045,0.058115750551223755,0.028332918882369995,0.0009165433584712446,0.006510203704237938,0.0020280005410313606,0.03244800865650177,0.0006418288103304803,0.8843832015991211
baseline,44,7,3759,large,190,0,30134.00390625,0.01796075701713562,0.06140267848968506,0.07936343550682068,0.03560169041156769,0.0010836655274033546,0.005979296285659075,0.00496133416891098,0.036153487861156464,0.000774914922658354,0.9037800431251526
baseline,44,7,3759,medium,214,3,8364.0029296875,0.019495248794555664,0.03732955455780029,0.05682480335235596,0.0049909260123968124,0.000992675544694066,0.002647524233907461,0.0022413344122469425,0.006165335886180401,0.00011222783359698951,0.8941026926040649
baseline,44,7,3759,large,240,2,41520.0078125,0.011726737022399902,0.048641085624694824,0.06036782264709473,0.03624104708433151,0.002215525833889842,0.008151036687195301,0.009976334869861603,0.03413333743810654,0.0012489691143855453,0.9185420870780945
baseline,44,7,5057,large,217,0,37989.0,0.0427108108997345,0.09713757038116455,0.13984838128089905,0.03341394662857056,0.0030058890115469694,0.008600328117609024,0.011907001957297325,0.029999997466802597,0.0015565829817205667,0.8855036497116089
baseline,44,7,5057,medium,267,2,5631.9990234375,0.007406957447528839,0.04731953144073486,0.0547264888882637,0.009087849408388138,0.0026584144216030836,0.007167077157646418,0.0013653335627168417,0.005750350654125214,0.003189021022990346,0.7527425289154053
baseline,44,7,5057,large,271,1,37836.99609375,0.01475679874420166,0.09443101286888123,0.10918781161308289,0.0440218523144722,0.0009574099094606936,0.00898174848407507,0.008216332644224167,0.04312838613986969,0.0013081474462524056,0.8952964544296265
baseline,44,7,6296,large,98,0,38326.26953125,0.0269925594329834,0.03716188669204712,0.06415444612503052,0.056998174637556076,0.0012667984701693058,0.010004721581935883,0.00413766223937273,0.06163332983851433,0.0012493508402258158,0.853132963180542
baseline,44,7,6296,large,163,2,65347.0078125,0.03130634129047394,0.07927048206329346,0.1105768233537674,0.08122429996728897,0.0015910633374005556,0.007293932139873505,0.009263136424124241,0.08003333956003189,0.00040640978841111064,0.8505792617797852
baseline,44,7,6296,large,205,1,58419.26953125,0.009856045246124268,0.04989981651306152,0.05975586175918579,0.07840835303068161,0.0014949479373171926,0.010591662488877773,0.00732822110876441,0.08085207641124725,0.001157332444563508,0.8380980491638184
baseline,44,7,3351,large,54,0,80030.0078125,0.06058424711227417,0.08986613154411316,0.15045037865638733,0.059814177453517914,0.0035930394660681486,0.014612746424973011,0.030401337891817093,0.04161481559276581,0.0030019038822501898,0.8773419260978699
baseline,44,7,3673,large,59,1,71060.0078125,0.02488994598388672,0.05964940786361694,0.08453935384750366,0.08212078362703323,0.0017283816123381257,0.013536130078136921,0.012033334001898766,0.08288950473070145,0.0012312300968915224,0.8503372073173523
baseline,44,7,3673,large,88,0,62099.99609375,0.026689589023590088,0.0032204389572143555,0.029910027980804443,0.04757975786924362,0.0025490066036581993,0.0069525036960840225,0.024299997836351395,0.031348150223493576,0.0007165587157942355,0.9016140699386597
baseline,44,7,3330,large,72,0,16415.99609375,0.017246246337890625,0.04879140853881836,0.06603765487670898,0.017405718564987183,0.0011139027774333954,0.004633509553968906,0.0038879993371665478,0.01736270636320114,0.000951212365180254,0.89586341381073
baseline,44,7,3330,medium,289,1,5621.0009765625,0.03440949320793152,0.031048983335494995,0.06545847654342651,0.0026890169829130173,0.0008832254097796977,0.003286054590716958,0.0017763336654752493,0.0044556581415236,0.0003131526755169034,0.9016294479370117
baseline,44,7,3838,medium,14,5,3875.55517578125,0.041954874992370605,0.005038261413574219,0.046993136405944824,0.005872582551091909,0.0013881338527426124,0.0027861210983246565,0.00042139901779592037,0.007040594704449177,0.0003256871714256704,0.8825850486755371
baseline,44,7,3838,medium,20,4,5938.6669921875,0.03128254413604736,0.0026203393936157227,0.033902883529663086,0.005371966399252415,0.0017839903011918068,0.009715978056192398,0.0006850370555184782,0.010169483721256256,0.0019097536569461226,0.936245322227478
baseline,44,7,3838,large,39,1,41328.0078125,0.023283571004867554,0.06301605701446533,0.08629962801933289,0.04791085422039032,0.0016349636716768146,0.009565703570842743,0.00691200140863657,0.04881127178668976,0.0016941248904913664,0.8840572834014893
baseline,44,7,3838,large,94,2,43541.33984375,0.03333783149719238,0.030642271041870117,0.0639801025390625,0.05270450934767723,0.0012929161312058568,0.012051714584231377,0.006491918116807938,0.05768534541130066,0.0009359392570331693,0.8735528588294983
baseline,44,7,3838,large,137,3,41552.0,0.01694023609161377,0.033864498138427734,0.050804734230041504,0.04971263185143471,0.0017185037722811103,0.009284460917115211,0.006658368743956089,0.051221348345279694,0.0014179376885294914,0.8819190263748169
baseline,44,7,3838,large,211,0,43756.4453125,0.0334562286734581,0.031897127628326416,0.06535335630178452,0.05216744542121887,0.0017169673228636384,0.008719629608094692,0.006997597403824329,0.05404682084918022,0.0007798124570399523,0.8486053943634033
baseline,44,7,6759,large,284,0,110058.0234375,0.05814707279205322,0.038373708724975586,0.09652078151702881,0.08627410978078842,0.006206548307090998,0.01114995963871479,0.06512134522199631,0.03674134612083435,0.0008839639485813677,0.8950478434562683
baseline,44,7,1532,small,9,8,969.3756713867188,0.019932150840759277,0.03343075513839722,0.053362905979156494,0.0035117221996188164,0.0009783547138795257,0.0039005689322948456,0.00019625893037300557,0.0015924161998555064,0.00021073679090477526,0.9444791078567505
baseline,44,7,1532,medium,59,0,2565.00048828125,0.017209887504577637,0.004663050174713135,0.02187293767929077,0.00321523891761899,0.001717720995657146,0.00301519688218832,0.0023421281948685646,0.0009342563571408391,0.00025494559668004513,0.8728334307670593
baseline,44,7,1532,medium,72,3,3839.061767578125,0.01134580373764038,0.010301172733306885,0.021646976470947266,0.0019019469618797302,0.001015997608192265,0.0021704372484236956,0.001609401311725378,0.0030457042157649994,0.00021663811639882624,0.8705805540084839
baseline,44,7,1532,small,92,5,569.9995727539062,0.007583022117614746,0.05095630884170532,0.05853933095932007,0.014905150048434734,0.0030687926337122917,0.006092883180826902,0.0001463827065890655,0.0007381781470030546,0.0033140170853585005,0.8519954681396484
baseline,44,7,1532,small,94,1,948.7492065429688,0.026940584182739258,0.031294167041778564,0.05823475122451782,0.003381401300430298,0.0013856508303433657,0.002945174463093281,0.0008580229477956891,0.00034890390816144645,0.00012875141692347825,0.917526125907898
baseline,44,7,1532,medium,179,2,2587.50048828125,0.014397978782653809,0.026480376720428467,0.040878355503082275,0.0017144373850896955,0.0011973269283771515,0.001602875767275691,0.0019305533496662974,0.0011534024961292744,0.0002658688754308969,0.8995050191879272
baseline,44,7,1532,small,189,6,379.6871032714844,0.007315993309020996,0.00016766786575317383,0.00748366117477417,0.0024506303016096354,0.0015093570109456778,0.00104288209695369,9.123578638536856e-05,0.000525518786162138,0.00025757282855920494,0.8716304898262024
baseline,44,7,1532,small,195,9,866.250244140625,0.00481104850769043,0.07073155045509338,0.07554259896278381,0.008882151916623116,0.0017786405514925718,0.005315047223120928,0.0001788225199561566,0.0013956173788756132,0.0016814519185572863,0.9175788760185242
baseline,44,7,1532,medium,251,4,1745.6246337890625,0.0055016279220581055,0.015188097953796387,0.020689725875854492,0.001054043648764491,0.0009998383466154337,0.0011660896707326174,0.0005855316412635148,0.001730825169943273,3.7500725738937035e-05,0.8852384686470032
baseline,44,7,1532,medium,290,7,2324.06201171875,0.005324661731719971,0.04318717122077942,0.04851183295249939,0.009918061085045338,0.0013260497944429517,0.008522246032953262,0.0005551197100430727,0.0032360157929360867,0.0019304504385218024,0.8879355192184448
baseline,44,7,3886,large,261,0,65250.0,0.054590195417404175,0.008322328329086304,0.06291252374649048,0.0673040896654129,0.004426341969519854,0.010668075643479824,0.063074991106987,0.017010817304253578,0.0011563502484932542,0.8728655576705933
baseline,44,7,3335,large,73,4,13283.65625,0.04028820991516113,0.10875025391578674,0.14903846383094788,0.012946493923664093,0.001114423735998571,0.005749865900725126,0.002213801722973585,0.01574459671974182,0.0009261925588361919,0.8609538078308105
baseline,44,7,3335,large,94,3,50179.5546875,0.0056146979331970215,0.02645939588546753,0.03207409381866455,0.05071549862623215,0.0012739516096189618,0.010255440138280392,0.009843885898590088,0.05052682384848595,0.0009370907209813595,0.897159218788147
baseline,44,7,3335,large,118,5,15414.919921875,0.00012755393981933594,0.005273699760437012,0.005401253700256348,0.01062222570180893,0.00143178750295192,0.0026567522436380386,0.006203039549291134,0.007566813379526138,0.00047045605606399477,0.8549834489822388
baseline,44,7,3335,medium,156,6,7701.25927734375,0.03965723514556885,0.07541340589523315,0.115070641040802,0.010344444774091244,0.001897728769108653,0.0023828609846532345,0.001038111513480544,0.011285333894193172,0.0002911774208769202,0.8641715049743652
baseline,44,7,3335,large,186,1,11995.6806640625,0.008911073207855225,0.0443992018699646,0.053310275077819824,0.008793508633971214,0.0012254174798727036,0.002764125121757388,0.003222617320716381,0.008820150047540665,0.00037014205008745193,0.9126349687576294
baseline,44,7,3335,medium,211,0,7600.27880859375,0.007357925176620483,0.016927480697631836,0.02428540587425232,0.006239627487957478,0.002105963882058859,0.003977509215474129,0.001591300591826439,0.007170373108237982,0.0012660501524806023,0.9037083387374878
baseline,44,7,3335,medium,262,2,4755.04541015625,0.05025327205657959,0.013360440731048584,0.06361371278762817,0.0030606079380959272,0.0012471494264900684,0.002039291663095355,0.0009732464095577598,0.004589037038385868,0.00011847973655676469,0.8437119722366333
baseline,44,7,5065,large,224,0,103038.2421875,0.08371856808662415,0.019759297370910645,0.10347786545753479,0.0713503360748291,0.011806431226432323,0.03360069915652275,0.0604289174079895,0.03470459580421448,0.01081197801977396,0.8565182685852051
baseline,44,7,5253,large,283,0,85813.0078125,0.06788605451583862,0.08972296118736267,0.1576090157032013,0.08009086549282074,0.001273921923711896,0.010453334078192711,0.029800333082675934,0.06190049275755882,5.864572085556574e-05,0.8686291575431824
baseline,44,7,4281,large,181,0,64842.10546875,0.046864986419677734,0.049154192209243774,0.09601917862892151,0.05487664043903351,0.0026550109032541513,0.007851467467844486,0.017786996439099312,0.046692438423633575,0.0004518413625191897,0.8936638236045837
baseline,44,7,4281,medium,196,1,4688.84228515625,0.008868217468261719,0.015413939952850342,0.02428215742111206,0.0013134028995409608,0.0007690564962103963,0.0034576342441141605,0.0009719996596686542,0.004467866383492947,5.0113820179831237e-05,0.8473782539367676
baseline,44,7,1758,medium,173,0,8940.0,0.1317654848098755,0.054339051246643066,0.18610453605651855,0.0034307800233364105,0.002346089342609048,0.00568425515666604,0.0021447569597512484,0.007400332018733025,0.0007566853309981525,0.9229155778884888
baseline,44,7,1758,large,233,1,67497.75,0.05253027379512787,0.05263996124267578,0.10517023503780365,0.05595389008522034,0.005509914364665747,0.009887758642435074,0.01757393591105938,0.051482997834682465,0.0011473135091364384,0.8270190954208374
baseline,44,7,756,large,284,0,110555.25,0.03652280569076538,0.0791589617729187,0.11568176746368408,0.09896109998226166,0.005913894157856703,0.00930153951048851,0.03145559877157211,0.08101633191108704,0.0008523032302036881,0.8640716671943665
baseline,44,7,6295,medium,81,1,7293.080078125,0.0261843204498291,0.028692305088043213,0.054876625537872314,0.003752577118575573,0.0014250815147534013,0.002825759118422866,0.004107000306248665,0.0025581868831068277,0.00040154310408979654,0.9395397901535034
baseline,44,7,6295,large,236,0,9684.685546875,0.0012961775064468384,0.00504496693611145,0.006341144442558289,0.008144923485815525,0.002366544445976615,0.005320868454873562,0.005985334049910307,0.0030954068060964346,0.001150336116552353,0.9210696816444397
baseline,44,7,6295,large,257,2,12629.658203125,0.022924304008483887,0.04317405819892883,0.06609836220741272,0.009969158098101616,0.002061902778223157,0.002532911952584982,0.009976333007216454,0.003158255247399211,0.0007146922871470451,0.9558721780776978
baseline,44,7,9072,large,69,0,32686.50390625,0.020987778902053833,0.16351059079170227,0.1844983696937561,0.029565386474132538,0.003305411199107766,0.0033536646515130997,0.007905335165560246,0.02669633738696575,0.0008113948861137033,0.8548465371131897
baseline,44,7,9032,medium,108,0,1212.7496337890625,0.023508548736572266,0.03348201513290405,0.05699056386947632,0.006102515384554863,0.0014510370092466474,0.00409682746976614,0.0003629998245742172,0.0008003331604413688,0.0008589921053498983,0.9325393438339233
baseline,44,7,9032,large,207,2,19929.00390625,8.428096771240234e-05,0.004594027996063232,0.004678308963775635,0.012924821116030216,0.0023431098088622093,0.0051209647208452225,0.007105334661900997,0.011041334830224514,0.0011211131932213902,0.9271995425224304
baseline,44,7,9032,large,236,1,26335.5078125,0.029486149549484253,0.018991827964782715,0.04847797751426697,0.01633334904909134,0.002389635657891631,0.0074335671961307526,0.010920336470007896,0.012545336037874222,0.0013454396976158023,0.8811837434768677
baseline,44,7,4168,large,89,0,23846.376953125,0.03202921152114868,0.02397698163986206,0.05600619316101074,0.018638964742422104,0.0015102580655366182,0.003626011312007904,0.004691712558269501,0.017469555139541626,0.0008069831528700888,0.9055385589599609
baseline,44,7,4168,large,128,1,14351.8642578125,0.03693634271621704,0.11513859033584595,0.152074933052063,0.011582629755139351,0.0017289455281570554,0.004298162646591663,0.002191536594182253,0.013546787202358246,0.0009357071248814464,0.9129023551940918
baseline,44,7,7691,large,100,0,54746.99609375,0.023450791835784912,0.05398714542388916,0.07743793725967407,0.04204591363668442,0.0028453718405216932,0.00839083082973957,0.017786996439099312,0.033285338431596756,0.0011048904852941632,0.8910323977470398
baseline,44,7,140,large,6,1,90043.9453125,0.01651287078857422,0.07154154777526855,0.08805441856384277,0.08025899529457092,0.01708439365029335,0.025675587356090546,0.08300033956766129,0.016874773427844048,0.002771119587123394,0.8077999353408813
baseline,44,7,140,large,146,0,27098.541015625,0.12197989225387573,0.04776841402053833,0.16974830627441406,0.02707548253238201,0.004023358691483736,0.007488379720598459,0.026133334264159203,0.004854066763073206,0.001165596884675324,0.9131488800048828
baseline,44,7,6855,large,19,0,106607.3984375,0.06804826855659485,0.02337181568145752,0.09142008423805237,0.10290060937404633,0.013396142981946468,0.012590439058840275,0.04519061744213104,0.07176534086465836,0.00596561748534441,0.8477470874786377
baseline,44,7,6855,medium,91,2,2839.029052734375,0.018058542162179947,0.04889871925115585,0.0669572651386261,0.04913505166769028,0.012886228039860725,0.01581699401140213,0.0005309329135343432,0.0043320003896951675,0.012647380121052265,0.9421778321266174
baseline,44,7,6855,medium,231,1,3627.113525390625,0.050615690648555756,0.022438138723373413,0.07305382937192917,0.045469194650650024,0.011797474697232246,0.014322963543236256,0.0010215349029749632,0.003675000509247184,0.012022647075355053,0.9752992391586304
baseline,44,7,2063,large,183,4,19237.50390625,0.02910081297159195,0.04755216836929321,0.07665298134088516,0.015020464546978474,0.003330706851556897,0.0040939911268651485,0.004332000855356455,0.016875002533197403,0.0006190799758769572,0.8627225160598755
baseline,44,7,2063,large,204,6,9261.0009765625,0.015869200229644775,0.04232305288314819,0.05819225311279297,0.00603020004928112,0.001747490488924086,0.0010319064604118466,0.005292001646012068,0.0032013326417654753,0.0001581312681082636,0.8643052577972412
baseline,44,7,2063,medium,205,3,3543.749755859375,0.0019332170486450195,0.018759727478027344,0.020692944526672363,0.001211373251862824,0.0023003951646387577,0.0018294642213732004,0.0013229998294264078,0.001875000074505806,9.422104631084949e-05,0.8758625984191895
baseline,44,7,2063,large,209,5,26853.74609375,0.07924112677574158,0.009753108024597168,0.08899423480033875,0.020351946353912354,0.0035601931158453226,0.0025585610419511795,0.00800833385437727,0.017786996439099312,0.0003376843233127147,0.8601499795913696
baseline,44,7,2063,medium,243,1,3115.500244140625,0.01264140009880066,0.03276631236076355,0.04540771245956421,0.003342626616358757,0.0024364939890801907,0.002156016882508993,0.0014963335124775767,0.0012813336215913296,0.0007638914976269007,0.9138672947883606
baseline,44,7,2063,large,246,0,56968.50390625,0.1355152130126953,0.09998250007629395,0.23549771308898926,0.04431918263435364,0.008128922432661057,0.0069307247176766396,0.0354253426194191,0.018096331506967545,0.002928578294813633,0.8424845337867737
baseline,44,7,2063,medium,283,2,2592.00146484375,0.06487119197845459,0.04505753517150879,0.10992872714996338,0.004073522984981537,0.0019218247616663575,0.00267132930457592,0.0009720007656142116,0.0013653337955474854,0.0009088518563657999,0.9176496267318726
baseline,44,7,9776,large,61,0,31102.50390625,0.06807023286819458,0.0645391047000885,0.13260933756828308,0.031879723072052,0.0014201401500031352,0.008128011599183083,0.00563333323225379,0.03392034024000168,0.0009371000342071056,0.8674830198287964
baseline,44,7,9776,large,107,1,64507.5,0.16464698314666748,0.031563371419906616,0.1962103545665741,0.04596599563956261,0.008279623463749886,0.009719622321426868,0.044652000069618225,0.018408335745334625,0.0004524516698438674,0.9023156762123108
baseline,44,7,9776,large,286,2,14737.5009765625,0.02854323387145996,0.023717790842056274,0.052261024713516235,0.008397240191698074,0.002248989650979638,0.004588337615132332,0.007500000298023224,0.005720334127545357,0.0010071162832900882,0.9203596115112305
baseline,44,7,2129,large,86,3,28699.6875,0.010327517986297607,0.0009851455688476562,0.011312663555145264,0.0225044135004282,0.0028502196073532104,0.0034158416092395782,0.01906648464500904,0.008354161866009235,0.0006749139865860343,0.9320690631866455
baseline,44,7,2129,large,164,0,10893.8251953125,0.06741243600845337,0.02046266198158264,0.08787509799003601,0.007175985723733902,0.0023619248531758785,0.004536846652626991,0.007423243951052427,0.0030916202813386917,0.00033471989445388317,0.9289138317108154
baseline,44,7,2129,large,170,1,13857.677734375,0.03994429111480713,0.03253433108329773,0.07247862219810486,0.009065190330147743,0.0033242886420339346,0.003224093234166503,0.009519891813397408,0.003900928422808647,0.001096375985071063,0.8863983154296875
baseline,44,7,2129,large,290,2,18589.56640625,0.07601898908615112,0.06962493062019348,0.1456439197063446,0.014127232134342194,0.0024445930030196905,0.0063713351264595985,0.012763510458171368,0.0052358536049723625,0.0013364165788516402,0.9265547394752502
baseline,44,7,6348,medium,38,0,9039.001953125,0.012996166944503784,0.016541242599487305,0.02953740954399109,0.006650003604590893,0.0021250289864838123,0.010126704350113869,0.001587000209838152,0.010169483721256256,0.0030345977284014225,0.9031521677970886
baseline,44,7,6348,large,205,1,76380.0,0.02643740177154541,0.06068694591522217,0.08712434768676758,0.059533968567848206,0.0027468132320791483,0.008955382741987705,0.02707500010728836,0.042562372982501984,0.0007993942126631737,0.86773681640625
